atomic_number,energy,f1,f2
"47",1724.99,41.7888,8.89242
"47",1752.89,41.7847,8.68657
"47",1781.24,41.7746,8.48395
"47",1810.05,41.7586,8.2847
"47",1839.32,41.7374,8.09055
"47",1869.07,41.712,7.90089
"47",1899.3,41.6823,7.71539
"47",1930.02,41.6482,7.53446
"47",1961.24,41.6103,7.35786
"47",1992.96,41.5679,7.18545
"47",2025.2,41.5225,7.01915
"47",2057.95,41.4755,6.85339
"47",2091.24,41.4228,6.69071
"47",2125.06,41.3651,6.53174
"47",2159.43,41.3027,6.37653
"47",2194.36,41.2356,6.22489
"47",2229.85,41.1637,6.07701
"47",2265.92,41.0868,5.9323
"47",2302.57,41.0046,5.79105
"47",2339.81,40.9166,5.65313
"47",2377.66,40.8226,5.51848
"47",2416.11,40.7221,5.38707
"47",2455.19,40.6147,5.25884
"47",2494.9,40.4997,5.1337
"47",2535.26,40.3763,5.01163
"47",2576.26,40.2437,4.89256
"47",2617.93,40.1008,4.77642
"47",2660.27,39.9462,4.66311
"47",2703.3,39.7784,4.55267
"47",2747.03,39.5953,4.44501
"47",2791.46,39.3945,4.33998
"47",2836.61,39.1727,4.23759
"47",2882.49,38.9257,4.13785
"47",2929.11,38.6479,4.04062
"47",2976.48,38.3318,3.94587
"47",3024.63,37.9662,3.85353
"47",3073.55,37.5349,3.76361
"47",3123.26,37.0115,3.67596
"47",3173.78,36.3499,3.59056
"47",3225.11,35.4564,3.50738
"47",3277.27,34.0841,3.42637
"47",3330.28,30.9467,3.34743
"47",3351,18.161,3.31742
"47",3351.2,18.1618,10.826
"47",3384.15,31.9201,10.6678
"47",3438.88,33.815,10.4135
"47",3494.5,33.8391,10.1657
"47",3523.6,27.6385,10.0399
"47",3523.8,27.6422,13.7502
"47",3551.02,34.6661,13.5923
"47",3608.46,36.6213,13.2689
"47",3666.82,37.6552,12.9532
"47",3726.13,38.2768,12.6444
"47",3786.4,38.076,12.3435
"47",3805.7,35.7476,12.2496
"47",3805.9,35.7534,14.0388
"47",3847.64,39.3005,13.8258
"47",3909.87,40.3636,13.5182
"47",3973.11,41.1148,13.2155
"47",4037.38,41.7267,12.9155
"47",4102.68,42.2492,12.6208
"47",4169.03,42.7075,12.3301
"47",4236.46,43.1144,12.0439
"47",4304.98,43.4794,11.7626
"47",4374.62,43.8101,11.4863
"47",4445.37,44.1104,11.2136
"47",4517.27,44.384,10.946
"47",4590.33,44.6343,10.6833
"47",4664.58,44.8638,10.4251
"47",4740.03,45.0746,10.1717
"47",4816.69,45.2684,9.92324
"47",4894.6,45.4468,9.67948
"47",4973.77,45.611,9.44039
"47",5054.21,45.7624,9.20601
"47",5135.96,45.9017,8.97641
"47",5219.03,46.0301,8.75149
"47",5303.44,46.1482,8.53119
"47",5389.22,46.2569,8.31557
"47",5476.39,46.3569,8.10442
"47",5564.97,46.4485,7.89794
"47",5654.98,46.5325,7.69578
"47",5746.44,46.6094,7.49817
"47",5839.39,46.6798,7.30492
"47",5933.83,46.7438,7.11596
"47",6029.81,46.802,6.93126
"47",6127.33,46.8547,6.75079
"47",6226.44,46.9023,6.57444
"47",6327.15,46.9451,6.40224
"47",6429.48,46.9834,6.23409
"47",6533.48,47.0175,6.06975
"47",6639.15,47.0476,5.90945
"47",6746.54,47.0741,5.7529
"47",6855.65,47.0971,5.60018
"47",6966.54,47.1167,5.45094
"47",7079.22,47.1332,5.30552
"47",7193.72,47.1469,5.16361
"47",7310.07,47.1578,5.02523
"47",7428.31,47.1663,4.89031
"47",7548.45,47.1724,4.75869
"47",7670.54,47.1763,4.63026
"47",7794.61,47.1779,4.5051
"47",7920.68,47.1777,4.38327
"47",8048.79,47.1755,4.26427
"47",8178.98,47.1718,4.14847
"47",8311.26,47.1663,4.03554
"47",8445.69,47.1593,3.92563
"47",8582.29,47.1509,3.81844
"47",8721.11,47.1413,3.71407
"47",8862.16,47.1303,3.61232
"47",9005.5,47.1181,3.51332
"47",9151.16,47.105,3.41702
"47",9299.17,47.091,3.32309
"47",9449.58,47.0758,3.23157
"47",9602.42,47.0597,3.14262
"47",9757.73,47.043,3.05603
"47",9915.55,47.0254,2.97157
"47",10075.9,47.0071,2.88946
"47",10238.9,46.9881,2.80955
"47",10404.5,46.9685,2.73178
"47",10572.8,46.9483,2.65609
"47",10743.8,46.9276,2.58245
"47",10917.6,46.9064,2.51078
"47",11094.2,46.8847,2.44106
"47",11273.6,46.8626,2.37322
"47",11455.9,46.8401,2.30723
"47",11641.2,46.8171,2.24304
"47",11829.5,46.7938,2.18059
"47",12020.8,46.7702,2.11985
"47",12215.3,46.7462,2.06077
"47",12412.8,46.7218,2.00331
"47",12613.6,46.6972,1.94743
"47",12817.6,46.6723,1.89309
"47",13025,46.647,1.84024
"47",13235.6,46.6215,1.78885
"47",13449.7,46.5957,1.73889
"47",13667.2,46.5696,1.6903
"47",13888.3,46.5431,1.64307
"47",14112.9,46.5164,1.59714
"47",14341.2,46.4894,1.55249
"47",14573.1,46.462,1.50908
"47",14808.9,46.4342,1.46688
"47",15048.4,46.4061,1.42586
"47",15291.8,46.3776,1.38599
"47",15539.1,46.3486,1.34723
"47",15790.4,46.3192,1.30955
"47",16045.8,46.2892,1.27293
"47",16305.4,46.2587,1.23733
"47",16569.1,46.2276,1.20274
"47",16837.1,46.1957,1.16911
"47",17109.4,46.1632,1.13643
"47",17386.1,46.1297,1.10467
"47",17667.4,46.0954,1.0738
"47",17953.1,46.0599,1.04381
"47",18243.5,46.0233,1.01465
"47",18538.6,45.9853,0.986325
"47",18838.4,45.9458,0.958794
"47",19143.1,45.9046,0.932041
"47",19452.7,45.8614,0.906044
"47",19767.4,45.8159,0.88078
"47",20087.1,45.7677,0.856231
"47",20412,45.7164,0.832377
"47",20742.1,45.6615,0.809197
"47",21077.6,45.6022,0.786673
"47",21418.5,45.5377,0.764788
"47",21765,45.4668,0.743521
"47",22117,45.388,0.722858
"47",22474.7,45.2991,0.70278
"47",22838.2,45.1973,0.68327
"47",23207.6,45.078,0.664314
"47",23583,44.9342,0.645895
"47",23964.4,44.7539,0.627998
"47",24352,44.5141,0.610608
"47",24745.9,44.1612,0.593712
"47",25146.2,43.5138,0.577294
"47",25513.9,35.7672,0.562829
"47",25514.1,35.7674,3.56169
"47",25552.9,41.4593,3.5533
"47",25966.2,43.8729,3.46583
"47",26386.1,44.546,3.38
"47",26812.9,44.9598,3.29582
"47",27246.6,45.2599,3.21329
"47",27687.3,45.4949,3.1324
"47",28135.1,45.6872,3.05314
"47",28590.2,45.8492,2.9755
"47",29052.6,45.9888,2.89948
"47",29522.5,46.118,2.82506
"47",30000,46.1929,2.75222
"59",10,-9999,1.26325
"59",10.1617,-9999,1.25455
"59",10.3261,-9999,1.24591
"59",10.4931,-9999,1.23732
"59",10.6628,-9999,1.22879
"59",10.8353,-9999,1.22033
"59",11.0106,-9999,1.21192
"59",11.1886,-9999,1.20357
"59",11.3696,-9999,1.19528
"59",11.5535,-9999,1.18704
"59",11.7404,-9999,1.17886
"59",11.9303,-9999,1.17022
"59",12.1232,-9999,1.16019
"59",12.3193,-9999,1.15025
"59",12.5186,-9999,1.1404
"59",12.721,-9999,1.13063
"59",12.9268,-9999,1.12094
"59",13.1359,-9999,1.10453
"59",13.3483,-9999,1.08708
"59",13.5642,-9999,1.06991
"59",13.7836,-9999,1.05301
"59",14.0066,-9999,1.01549
"59",14.2331,-9999,0.995923
"59",14.4633,-9999,0.976736
"59",14.6973,-9999,0.95792
"59",14.935,-9999,0.934994
"59",15.1765,-9999,0.910276
"59",15.422,-9999,0.886214
"59",15.6714,-9999,0.862786
"59",15.9249,-9999,0.839978
"59",16.1825,-9999,0.817772
"59",16.4442,-9999,0.797256
"59",16.7102,-9999,0.778139
"59",16.9805,-9999,0.759481
"59",17.2551,-9999,0.74127
"59",17.5342,-9999,0.723495
"59",17.8178,-9999,0.706146
"59",18.106,-9999,0.689214
"59",18.3989,-9999,0.672688
"59",18.6964,-9999,0.659987
"59",18.9988,-9999,0.648801
"59",19.3061,-9999,0.63826
"59",19.6184,-9999,0.650404
"59",19.9357,-9999,0.679953
"59",20.2582,-9999,0.797032
"59",20.5858,-9999,1.13127
"59",20.9188,-9999,1.44463
"59",21.2571,-9999,1.68469
"59",21.6009,-9999,1.79339
"59",21.9503,-9999,1.78379
"59",22.3053,-9999,1.78873
"59",22.6661,-9999,1.85314
"59",23.0327,-9999,2.02518
"59",23.4053,-9999,2.32098
"59",23.7838,-9999,2.81683
"59",24.1685,-9999,4.27386
"59",24.5594,-9999,12.2025
"59",24.9566,-9999,14.1414
"59",25.3603,-9999,15.0203
"59",25.7705,-9999,15.3932
"59",26.1873,-9999,15.7493
"59",26.6109,-9999,15.9969
"59",27.0413,-9999,16.01
"59",27.4786,-9999,15.9703
"59",27.9231,-9999,15.9306
"59",28.3747,-9999,15.8911
"59",28.8337,-9999,15.8517
"59",29.3,9.51277,15.3555
"59",29.7739,10.3093,14.8658
"59",30.2555,10.9704,14.3917
"59",30.7449,11.5511,13.9328
"59",31.2421,12.0779,13.4885
"59",31.7475,12.5508,13.0114
"59",32.2609,12.9459,12.5426
"59",32.7827,13.2853,12.0908
"59",33.313,13.5794,11.6552
"59",33.8518,13.8347,11.2353
"59",34.3993,14.0561,10.8306
"59",34.9557,14.2474,10.4404
"59",35.5211,14.4118,10.0643
"59",36.0956,14.5519,9.70173
"59",36.6794,14.67,9.35222
"59",37.2727,14.7679,9.01531
"59",37.8755,14.8471,8.69053
"59",38.4882,14.9089,8.37745
"59",39.1107,14.9543,8.07567
"59",39.7432,14.9832,7.78473
"59",40.3861,14.9936,7.50429
"59",41.0393,14.9888,7.24826
"59",41.7031,14.9824,7.00541
"59",42.3776,14.9695,6.7707
"59",43.063,14.9489,6.54385
"59",43.7595,14.9199,6.32461
"59",44.4673,14.8824,6.1127
"59",45.1865,14.8357,5.9079
"59",45.9174,14.7792,5.70996
"59",46.66,14.7091,5.51866
"59",47.4147,14.6155,5.34218
"59",48.1816,14.5285,5.19977
"59",48.9609,14.4491,5.06116
"59",49.7528,14.3693,4.92623
"59",50.5576,14.2867,4.79491
"59",51.3753,14.1995,4.66709
"59",52.2062,14.1061,4.54267
"59",53.0506,14.0027,4.42158
"59",53.9087,13.8793,4.30371
"59",54.7806,13.7492,4.23031
"59",55.6667,13.6381,4.1658
"59",56.567,13.534,4.10227
"59",57.482,13.4323,4.03971
"59",58.4117,13.3311,3.97811
"59",59.3564,13.2293,3.91744
"59",60.3165,13.1274,3.8577
"59",61.2921,13.0239,3.79195
"59",62.2834,12.9105,3.72467
"59",63.2908,12.788,3.6586
"59",64.3145,12.655,3.59369
"59",65.3547,12.505,3.52994
"59",66.4118,12.3473,3.49273
"59",67.4859,12.1947,3.45927
"59",68.5775,12.0398,3.42614
"59",69.6867,11.8792,3.39332
"59",70.8138,11.7099,3.36082
"59",71.9591,11.5263,3.32862
"59",73.123,11.3266,3.31436
"59",74.3057,11.132,3.31088
"59",75.5076,10.9348,3.3074
"59",76.7289,10.7312,3.30392
"59",77.9699,10.5189,3.30045
"59",79.231,10.2965,3.29698
"59",80.5125,10.0629,3.29351
"59",81.8147,9.81941,3.29005
"59",83.138,9.56546,3.27223
"59",84.4827,9.27794,3.24426
"59",85.8491,8.95921,3.21654
"59",87.2377,8.60781,3.18905
"59",88.6487,8.21876,3.16179
"59",90.0825,7.77969,3.14031
"59",91.5395,7.30552,3.13585
"59",93.0201,6.78959,3.13139
"59",94.5246,6.21876,3.12694
"59",96.0535,5.58112,3.1225
"59",97.6071,4.86185,3.11807
"59",99.1858,4.04143,3.11364
"59",100.79,3.09272,3.10921
"59",102.42,1.97565,3.1048
"59",104.077,0.621654,3.10039
"59",105.76,-1.12214,3.10472
"59",107.471,-3.66291,3.21631
"59",109.209,-7.18093,7.64026
"59",110.975,-6.2302,7.41665
"59",112.77,-9.00006,7.09828
"59",114.594,-12.6272,8.41926
"59",116.448,-16.9216,10.0512
"59",118.331,-23.5851,12.1216
"59",120.245,-39.2241,21.9328
"59",122.19,-51.7708,44.1119
"59",124.166,-19.7356,77.7003
"59",126.175,8.1133,77.7355
"59",128.215,23.7668,67.1861
"59",130.289,30.1202,56.611
"59",132.397,33.3569,50.3933
"59",134.538,35.4313,44.8583
"59",136.714,36.7197,40.7266
"59",138.925,37.8197,37.1906
"59",141.172,38.6968,33.9618
"59",143.456,39.2228,31.0132
"59",145.776,39.5635,28.5342
"59",148.134,39.8373,26.2695
"59",150.53,40.0722,24.1845
"59",152.964,40.4028,22.2456
"59",155.439,40.4547,19.8981
"59",157.953,40.1564,17.7984
"59",160.507,39.5523,15.942
"59",163.103,38.9137,14.4725
"59",165.742,38.2985,13.1384
"59",168.422,37.6418,11.931
"59",171.146,36.996,10.9058
"59",173.915,36.3736,9.96875
"59",176.727,35.8086,9.11221
"59",179.586,35.2097,8.14682
"59",182.491,34.3256,7.36251
"59",185.442,33.5005,6.81011
"59",188.442,32.7879,6.43012
"59",191.489,32.1674,6.08629
"59",194.587,31.6025,5.72861
"59",197.734,31.0204,5.37495
"59",200.932,30.3668,5.04311
"59",204.182,29.6587,4.88899
"59",207.485,29.0851,4.85298
"59",210.84,28.5802,4.81723
"59",214.251,28.0751,4.78175
"59",217.716,27.5909,4.84427
"59",221.237,27.1879,4.94149
"59",224.816,26.8333,5.04071
"59",228.452,26.5173,5.15228
"59",232.147,26.2347,5.26633
"59",235.902,25.9799,5.38289
"59",239.717,25.7482,5.50204
"59",243.595,25.5369,5.62382
"59",247.535,25.3436,5.7483
"59",251.538,25.1664,5.87554
"59",255.607,25.0036,6.00559
"59",259.741,24.8536,6.13852
"59",263.942,24.7146,6.27439
"59",268.211,24.5811,6.41774
"59",272.549,24.4632,6.5715
"59",276.957,24.3599,6.72895
"59",281.437,24.2674,6.89017
"59",285.989,24.1832,7.05524
"59",290.615,24.0969,7.22463
"59",295.315,24.0291,7.43554
"59",300.092,23.9895,7.65262
"59",304.945,23.977,7.87602
"59",309.878,23.9919,8.10594
"59",314.89,24.0547,8.34259
"59",319.983,24.1511,8.53385
"59",325.158,24.2394,8.70421
"59",330.418,24.3346,8.87796
"59",335.762,24.4505,9.0552
"59",341.192,24.6205,9.23597
"59",346.711,24.7899,9.31083
"59",352.319,24.9317,9.38263
"59",358.017,25.0564,9.45497
"59",363.808,25.1773,9.52788
"59",369.692,25.2981,9.60133
"59",375.672,25.4225,9.67537
"59",381.748,25.568,9.74044
"59",387.922,25.7027,9.78223
"59",394.197,25.8262,9.82419
"59",400.573,25.9484,9.86634
"59",407.052,26.0719,9.90866
"59",413.635,26.1994,9.95117
"59",420.326,26.3361,9.99386
"59",427.124,26.5026,10.0367
"59",434.032,26.6592,10.0091
"59",441.052,26.7916,9.98048
"59",448.186,26.9064,9.95198
"59",455.435,27.0116,9.92355
"59",462.802,27.1092,9.89521
"59",470.287,27.2004,9.86695
"59",477.894,27.286,9.83877
"59",485.623,27.3667,9.81067
"59",493.478,27.4433,9.78264
"59",501.459,27.5159,9.75447
"59",509.57,27.5852,9.72639
"59",517.812,27.6517,9.69838
"59",526.187,27.7161,9.67045
"59",534.698,27.7797,9.64262
"59",543.346,27.8442,9.61485
"59",552.134,27.9122,9.58717
"59",561.065,28.0026,9.55957
"59",570.139,28.1207,9.48629
"59",579.361,28.1888,9.35343
"59",588.732,28.2168,9.22244
"59",598.254,28.2184,9.09328
"59",607.93,28.1973,8.96593
"59",617.763,28.1544,8.84036
"59",627.755,28.0865,8.71655
"59",637.908,27.9998,8.60905
"59",648.226,27.9011,8.50652
"59",658.711,27.7892,8.40522
"59",669.365,27.6606,8.30512
"59",680.191,27.5142,8.20622
"59",691.193,27.3492,8.10849
"59",702.372,27.1659,8.01193
"59",713.733,26.973,7.91652
"59",725.277,26.7546,7.78071
"59",737.008,26.4807,7.63111
"59",748.928,26.1473,7.48439
"59",761.042,25.7588,7.34049
"59",773.351,25.3091,7.19935
"59",785.859,24.7893,7.06093
"59",798.57,24.1867,6.92517
"59",811.486,23.4837,6.79202
"59",824.611,22.6556,6.66143
"59",837.949,21.6648,6.53335
"59",851.502,20.4572,6.41502
"59",865.274,18.9522,6.30445
"59",879.269,16.9924,6.19579
"59",893.491,14.2483,6.089
"59",907.943,9.84705,5.98405
"59",922.628,-0.721609,5.88091
"59",928.7,-37.3246,5.83926
"59",928.9,-37.3125,33.9113
"59",937.551,2.83807,33.7762
"59",952.715,12.1674,33.5436
"59",968.124,16.9393,33.3126
"59",983.783,20.2583,33.0832
"59",999.695,22.8595,32.8554
"59",1015.86,25.0416,32.6291
"59",1032.29,26.9661,32.4044
"59",1048.99,28.7601,32.1812
"59",1065.96,30.5668,31.7713
"59",1083.2,32.0995,31.0986
"59",1100.72,33.3236,30.4402
"59",1118.52,34.385,29.7956
"59",1136.61,35.3086,29.1647
"59",1155,36.1117,28.5472
"59",1173.68,36.8039,27.9427
"59",1192.66,37.3873,27.3511
"59",1211.95,37.8531,26.7721
"59",1231.55,38.1461,26.2053
"59",1251.47,38.281,25.8316
"59",1271.72,38.3271,25.662
"59",1292.29,38.5379,25.7403
"59",1313.19,38.8755,25.8189
"59",1334.43,39.2785,25.8977
"59",1356.01,39.7286,25.9765
"59",1377.94,40.2186,26.0556
"59",1400.23,40.7467,26.135
"59",1422.88,41.3163,26.2148
"59",1445.89,41.9399,26.2946
"59",1469.28,42.6417,26.3156
"59",1493.04,43.2456,26.2462
"59",1517.19,44.0383,26.4812
"59",1541.73,45.1981,26.4663
"59",1566.67,46.1732,25.9204
"59",1592.01,46.918,25.3856
"59",1617.76,47.5561,24.8619
"59",1643.92,48.1225,24.3488
"59",1670.51,48.6352,23.8466
"59",1697.53,49.1048,23.3547
"59",1724.99,49.5469,22.8728
"59",1752.89,49.9568,22.3852
"59",1781.24,50.3315,21.9028
"59",1810.05,50.6753,21.4268
"59",1839.32,50.9907,20.9609
"59",1869.07,51.2825,20.5051
"59",1899.3,51.5533,20.0595
"59",1930.02,51.8053,19.6236
"59",1961.24,52.0402,19.1971
"59",1992.96,52.2566,18.7796
"59",2025.2,52.4693,18.38
"59",2057.95,52.6707,17.9729
"59",2091.24,52.8528,17.5726
"59",2125.06,53.021,17.1804
"59",2159.43,53.1769,16.7958
"59",2194.36,53.321,16.4183
"59",2229.85,53.4536,16.0483
"59",2265.92,53.5756,15.6859
"59",2302.57,53.6882,15.3308
"59",2339.81,53.7916,14.9827
"59",2377.66,53.8855,14.6412
"59",2416.11,53.9713,14.3077
"59",2455.19,54.049,13.9802
"59",2494.9,54.1192,13.6603
"59",2535.26,54.1821,13.3466
"59",2576.26,54.2382,13.0399
"59",2617.93,54.2877,12.7392
"59",2660.27,54.331,12.4456
"59",2703.3,54.3684,12.1576
"59",2747.03,54.3998,11.8758
"59",2791.46,54.4255,11.6003
"59",2836.61,54.446,11.3311
"59",2882.49,54.4617,11.0677
"59",2929.11,54.4724,10.8098
"59",2976.48,54.4782,10.5576
"59",3024.63,54.4795,10.3112
"59",3073.55,54.4764,10.0701
"59",3123.26,54.4689,9.8343
"59",3173.78,54.4573,9.60393
"59",3225.11,54.4415,9.37871
"59",3277.27,54.4218,9.15858
"59",3330.28,54.3981,8.94336
"59",3384.15,54.3706,8.73296
"59",3438.88,54.3391,8.52741
"59",3494.5,54.3039,8.32653
"59",3551.02,54.2649,8.13021
"59",3608.46,54.222,7.93831
"59",3666.82,54.1753,7.75086
"59",3726.13,54.1246,7.56763
"59",3786.4,54.0699,7.38873
"59",3847.64,54.0113,7.21381
"59",3909.87,53.9482,7.0429
"59",3973.11,53.8808,6.876
"59",4037.38,53.8088,6.71291
"59",4102.68,53.7321,6.55372
"59",4169.03,53.6502,6.39807
"59",4236.46,53.5629,6.2461
"59",4304.98,53.4698,6.09758
"59",4374.62,53.3703,5.95244
"59",4445.37,53.2639,5.81071
"59",4517.27,53.1499,5.67233
"59",4590.33,53.0276,5.53715
"59",4664.58,52.8959,5.40507
"59",4740.03,52.7536,5.27606
"59",4816.69,52.5994,5.15015
"59",4894.6,52.4315,5.0271
"59",4973.77,52.2474,4.90683
"59",5054.21,52.0443,4.78939
"59",5135.96,51.8185,4.67474
"59",5219.03,51.5649,4.5627
"59",5303.44,51.2765,4.4533
"59",5389.22,50.9431,4.3464
"59",5476.39,50.5498,4.24207
"59",5564.97,50.0721,4.14014
"59",5654.98,49.4662,4.04057
"59",5746.44,48.6413,3.94324
"59",5839.39,47.3479,3.84822
"59",5933.83,44.1222,3.75541
"59",5964.2,31.0525,3.72637
"59",5964.4,31.0543,10.9378
"59",6029.81,45.9299,10.7127
"59",6127.33,47.8575,10.39
"59",6226.44,48.5951,10.0768
"59",6327.15,48.6512,9.77311
"59",6429.48,46.5127,9.4786
"59",6440.3,41.0686,9.44825
"59",6440.5,41.0699,13.1333
"59",6533.48,49.4856,12.8076
"59",6639.15,50.6339,12.4524
"59",6746.54,51.1353,12.1071
"59",6834.7,48.3462,11.8346
"59",6834.9,48.3472,13.3832
"59",6855.65,51.0931,13.327
"59",6966.54,52.5597,13.033
"59",7079.22,53.3485,12.7425
"59",7193.72,53.9617,12.4557
"59",7310.07,54.4756,12.1731
"59",7428.31,54.9208,11.8942
"59",7548.45,55.3132,11.6195
"59",7670.54,55.6634,11.3489
"59",7794.61,55.9786,11.0826
"59",7920.68,56.264,10.8207
"59",8048.79,56.5233,10.563
"59",8178.98,56.7599,10.3097
"59",8311.26,56.9761,10.061
"59",8445.69,57.1744,9.81692
"59",8582.29,57.3564,9.57696
"59",8721.11,57.5233,9.34149
"59",8862.16,57.6767,9.11078
"59",9005.5,57.8179,8.88448
"59",9151.16,57.9475,8.66245
"59",9299.17,58.0664,8.44494
"59",9449.58,58.1756,8.23199
"59",9602.42,58.2759,8.02349
"59",9757.73,58.3677,7.81913
"59",9915.55,58.4516,7.61956
"59",10075.9,58.5287,7.42395
"59",10238.9,58.5987,7.2326
"59",10404.5,58.6624,7.04544
"59",10572.8,58.7202,6.86244
"59",10743.8,58.7724,6.68356
"59",10917.6,58.8194,6.50872
"59",11094.2,58.8616,6.33787
"59",11273.6,58.8992,6.17097
"59",11455.9,58.9325,6.00795
"59",11641.2,58.9619,5.84876
"59",11829.5,58.9874,5.69332
"59",12020.8,59.0095,5.54159
"59",12215.3,59.0282,5.39349
"59",12412.8,59.0439,5.24897
"59",12613.6,59.0566,5.10797
"59",12817.6,59.0666,4.97041
"59",13025,59.074,4.83624
"59",13235.6,59.0791,4.70539
"59",13449.7,59.0818,4.5778
"59",13667.2,59.0825,4.45341
"59",13888.3,59.0812,4.33214
"59",14112.9,59.078,4.21395
"59",14341.2,59.0731,4.09876
"59",14573.1,59.0666,3.98651
"59",14808.9,59.0586,3.87714
"59",15048.4,59.0491,3.7706
"59",15291.8,59.0383,3.66681
"59",15539.1,59.0262,3.56572
"59",15790.4,59.013,3.46727
"59",16045.8,58.9987,3.3714
"59",16305.4,58.9834,3.27805
"59",16569.1,58.9671,3.18717
"59",16837.1,58.95,3.0987
"59",17109.4,58.932,3.01258
"59",17386.1,58.9133,2.92875
"59",17667.4,58.8938,2.84717
"59",17953.1,58.8737,2.76778
"59",18243.5,58.8529,2.69053
"59",18538.6,58.8315,2.61536
"59",18838.4,58.8096,2.54223
"59",19143.1,58.7872,2.47109
"59",19452.7,58.7643,2.40188
"59",19767.4,58.7409,2.33456
"59",20087.1,58.7171,2.26909
"59",20412,58.6929,2.20541
"59",20742.1,58.6683,2.14348
"59",21077.6,58.6433,2.08326
"59",21418.5,58.6179,2.02471
"59",21765,58.5922,1.96777
"59",22117,58.5662,1.91241
"59",22474.7,58.5398,1.8586
"59",22838.2,58.5131,1.80628
"59",23207.6,58.486,1.75542
"59",23583,58.4586,1.70599
"59",23964.4,58.4308,1.65794
"59",24352,58.4027,1.61124
"59",24745.9,58.3742,1.56585
"59",25146.2,58.3453,1.52174
"59",25552.9,58.316,1.47887
"59",25966.2,58.2862,1.43722
"59",26386.1,58.2559,1.39674
"59",26812.9,58.225,1.35741
"59",27246.6,58.1936,1.31919
"59",27687.3,58.1616,1.28206
"59",28135.1,58.1288,1.24599
"59",28590.2,58.0954,1.21094
"59",29052.6,58.0612,1.17689
"59",29522.5,58.0292,1.14382
"59",30000,57.9793,1.11169
"73",10,-9999,3.16064
"73",10.1152,-9999,3.23709
"73",10.2317,-9999,3.31539
"73",10.3496,-9999,3.39558
"73",10.4688,-9999,3.47772
"73",10.5894,-9999,3.56683
"73",10.7114,-9999,3.65875
"73",10.8348,-9999,3.75304
"73",10.9596,-9999,3.84976
"73",11.0859,-9999,3.94897
"73",11.2136,-9999,4.05074
"73",11.3428,-9999,4.15513
"73",11.4734,-9999,4.26222
"73",11.6056,-9999,4.36492
"73",11.7393,-9999,4.46904
"73",11.8745,-9999,4.57565
"73",12.0113,-9999,4.6848
"73",12.1497,-9999,4.79655
"73",12.2897,-9999,4.91097
"73",12.4312,-9999,5.02812
"73",12.5744,-9999,5.14354
"73",12.7193,-9999,5.2391
"73",12.8658,-9999,5.33644
"73",13.014,-9999,5.43558
"73",13.164,-9999,5.53656
"73",13.3156,-9999,5.63941
"73",13.469,-9999,5.74418
"73",13.6242,-9999,5.85089
"73",13.7811,-9999,5.9596
"73",13.9399,-9999,6.04972
"73",14.1005,-9999,6.10664
"73",14.2629,-9999,6.1641
"73",14.4272,-9999,6.2221
"73",14.5934,-9999,6.28064
"73",14.7615,-9999,6.33973
"73",14.9316,-9999,6.39939
"73",15.1036,-9999,6.4596
"73",15.2776,-9999,6.51458
"73",15.4536,-9999,6.5698
"73",15.6316,-9999,6.6255
"73",15.8117,-9999,6.68166
"73",15.9938,-9999,6.7383
"73",16.1781,-9999,6.79543
"73",16.3644,-9999,6.85303
"73",16.5529,-9999,6.85551
"73",16.7436,-9999,6.84504
"73",16.9365,-9999,6.83458
"73",17.1316,-9999,6.82414
"73",17.329,-9999,6.81371
"73",17.5286,-9999,6.80331
"73",17.7305,-9999,6.76072
"73",17.9348,-9999,6.70745
"73",18.1414,-9999,6.6546
"73",18.3504,-9999,6.60216
"73",18.5618,-9999,6.55014
"73",18.7756,-9999,6.49853
"73",18.9919,-9999,6.44733
"73",19.2107,4.04977,6.35265
"73",19.432,4.16383,6.23982
"73",19.6558,4.26134,6.12899
"73",19.8823,4.34674,6.02013
"73",20.1113,4.42268,5.9132
"73",20.343,4.49103,5.80817
"73",20.5773,4.55354,5.70501
"73",20.8144,4.61238,5.60368
"73",21.0542,4.6729,5.50414
"73",21.2967,4.73769,5.3819
"73",21.5421,4.77673,5.25214
"73",21.7902,4.80053,5.12549
"73",22.0412,4.81325,5.00191
"73",22.2952,4.81629,4.88131
"73",22.552,4.81052,4.76361
"73",22.8118,4.79644,4.64875
"73",23.0746,4.77434,4.53666
"73",23.3404,4.74431,4.42727
"73",23.6093,4.70625,4.32053
"73",23.8812,4.65972,4.21636
"73",24.1564,4.60399,4.11469
"73",24.4346,4.52991,4.01548
"73",24.7161,4.4398,3.94313
"73",25.0008,4.3681,3.88141
"73",25.2889,4.29728,3.82065
"73",25.5802,4.22563,3.76084
"73",25.8749,4.15217,3.70197
"73",26.1729,4.0765,3.64402
"73",26.4744,3.99862,3.58697
"73",26.7794,3.924,3.53083
"73",27.0879,3.85283,3.46445
"73",27.4,3.76404,3.37588
"73",27.7156,3.65438,3.28957
"73",28.0349,3.52953,3.20547
"73",28.3579,3.3905,3.12352
"73",28.6845,3.24029,3.04366
"73",29.015,3.07575,2.95405
"73",29.3492,2.88054,2.86423
"73",29.6873,2.65872,2.77714
"73",30.0293,2.40308,2.6927
"73",30.3753,2.10396,2.61083
"73",30.7252,1.76192,2.58085
"73",31.0791,1.40189,2.55551
"73",31.4372,0.961684,2.53042
"73",31.7993,0.414717,2.57636
